name,url,price,category,store,date
Brookside Salted Butter Wrap 500G,https://www.carrefour.ke/mafken/en/salted-butter/brookside-salted-butter-wrapper500g/p/43271,932,salted-butter,Carrefour,2025-08-06
Brookside Unsalted Butter Wrap 500G,https://www.carrefour.ke/mafken/en/unsalted-butter/brookside-unsalted-butter-wrapp500g/p/43272,932,unsalted-butter,Carrefour,2025-08-06
Brookside Salted Butter Tub 250G,https://www.carrefour.ke/mafken/en/salted-butter/brookside-salted-butter-tub-250g/p/43273,499,salted-butter,Carrefour,2025-08-06
Brookside Unsalted Butter Tub 250G,https://www.carrefour.ke/mafken/en/unsalted-butter/brookside-unsalted-butter-tub-250g/p/43274,499,unsalted-butter,Carrefour,2025-08-06
Kcc Butter Salted 500G,https://www.carrefour.ke/mafken/en/salted-butter/kcc-butter-salted-500g/p/11722,898,salted-butter,Carrefour,2025-08-06
Lurpak Salted Spreadable 500G,https://www.carrefour.ke/mafken/en/salted-butter/lurpak-salted-spreadable-butter500g/p/109907,1495,salted-butter,Carrefour,2025-08-06
Daima Butter Unsalted 500G,https://www.carrefour.ke/mafken/en/unsalted-butter/daima-butter-unsalted-500g/p/16009,735,unsalted-butter,Carrefour,2025-08-06
Ballyrashane Iris Salted Butter 500G,https://www.carrefour.ke/mafken/en/salted-butter/ballyrashane-iris-salted-butter500g/p/123655,1395,salted-butter,Carrefour,2025-08-06
Daima Butter Salted 500G,https://www.carrefour.ke/mafken/en/salted-butter/daima-butter-salted-500g/p/16008,735,salted-butter,Carrefour,2025-08-06
Flora Buttery Taste Spread 250G,https://www.carrefour.ke/mafken/en/light-margarine/flora-buttery-spread-250g/p/109167,420,light-margarine,Carrefour,2025-08-06
Lurpak Unsalted Spreadable 500G,https://www.carrefour.ke/mafken/en/unsalted-butter/lurpak-unsalted-spreadable-500g/p/121601,1495,unsalted-butter,Carrefour,2025-08-06
Flora Buttery Taste Spread 500G,https://www.carrefour.ke/mafken/en/light-margarine/flora-buttery-spread-500g/p/109168,830,light-margarine,Carrefour,2025-08-06
Farmers Choice Frozen Pork Loin Chops 500g,https://www.carrefour.ke/mafken/en/margarines-other-spread/farmers-c-frozen-pork-loin-chop500g/p/39069,753,margarines-other-spread,Carrefour,2025-08-06
Daima Butter Salted 250G,https://www.carrefour.ke/mafken/en/salted-butter/daima-butter-salted-250g/p/16010,380,salted-butter,Carrefour,2025-08-06
Daima Butter Unsalted 250G,https://www.carrefour.ke/mafken/en/unsalted-butter/daima-butter-unsalted-250g/p/16011,380,unsalted-butter,Carrefour,2025-08-06
Farmers Choice Frozen Pork Fillet 500g,https://www.carrefour.ke/mafken/en/margarines-other-spread/farmers-c-frozen-pork-fillet-500g/p/39062,679,margarines-other-spread,Carrefour,2025-08-06
Lurpak Salted Butter 400G,https://www.carrefour.ke/mafken/en/salted-butter/lurpak-salted-butter-400g/p/109908,1495,salted-butter,Carrefour,2025-08-06
Flora Original Spread 500G,https://www.carrefour.ke/mafken/en/margarines-other-spread/flora-regular-margarine-500g/p/7028,780,margarines-other-spread,Carrefour,2025-08-06
Lurpak Salted Lighter Spreadable 250G,https://www.carrefour.ke/mafken/en/salted-butter/lurpak-salted-lighter-spreadable-25/p/121599,795,salted-butter,Carrefour,2025-08-06
Lurpak Unsalted Spreadable 250G,https://www.carrefour.ke/mafken/en/unsalted-butter/lurpak-unsalted-spreadable-250g/p/121597,795,unsalted-butter,Carrefour,2025-08-06
Carrefour Frozen Quiche Lorraine Pie 400g,https://www.carrefour.ke/mafken/en/margarines-other-spread/crf-frozen-quiche-lorraine-pie-400g/p/18826,1199,margarines-other-spread,Carrefour,2025-08-06
Lurpak Salted Olive Oil Spreadable 250G,https://www.carrefour.ke/mafken/en/salted-butter/lurpak-salted-olive-oil-spreadable/p/121600,795,salted-butter,Carrefour,2025-08-06
Carrefour Frozen Mini Puff Sausage 350g,https://www.carrefour.ke/mafken/en/margarines-other-spread/crf-frozen-mini-puff-sausage-350g/p/72982,2249,margarines-other-spread,Carrefour,2025-08-06
Carrefour Frozen Ham And Cheese Crepes 1Kg,https://www.carrefour.ke/mafken/en/margarines-other-spread/crf-frozen-20-crepes-ham-cheese-1kg/p/72977,1699,margarines-other-spread,Carrefour,2025-08-06
Sirimon Cheddar Cheese 500G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/sirimon-cheddar-cheese-500g/p/87128,930,spread-processed-cheese,Carrefour,2025-08-06
Sirimon Cheese Everyday 500G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/sirimon-cheese-everyday-500g/p/110108,910,spread-processed-cheese,Carrefour,2025-08-06
Happy Cow Cheese Mozzarella 220G,https://www.carrefour.ke/mafken/en/shredded-grated-cheese/happy-cow-cheese-mozzarella-220g/p/20694,399,shredded-grated-cheese,Carrefour,2025-08-06
Sirimon Cheddar Cheese 250G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/sirimon-cheddar-cheese-250g/p/48724,510,spread-processed-cheese,Carrefour,2025-08-06
Sirimon Cheese Everyday 250G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/sirimon-cheese-everyday-250g/p/48730,495,spread-processed-cheese,Carrefour,2025-08-06
Sirimon Feta Cheese 250G,https://www.carrefour.ke/mafken/en/feta-white-cheese/sirimon-feta-cheese-250g/p/48725,525,feta-white-cheese,Carrefour,2025-08-06
Arla Mozzarella Shredded Cheese 175G,https://www.carrefour.ke/mafken/en/shredded-grated-cheese/arla-mozzarella-shredded-cheese175g/p/100906,795,shredded-grated-cheese,Carrefour,2025-08-06
Sirimon Mozzarella Cheese 250G,https://www.carrefour.ke/mafken/en/shredded-grated-cheese/sirimon-mozzarella-cheese-250g/p/48728,470,shredded-grated-cheese,Carrefour,2025-08-06
Arla Gouda Cheese Slices 150G,https://www.carrefour.ke/mafken/en/gouda-slices/arla-gouda-cheese-slices-150g/p/107994,920,gouda-slices,Carrefour,2025-08-06
Browns Lemon & Garlic Hummus 200G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/browns-lemon-garlic-hummus-200g/p/120314,550,spread-processed-cheese,Carrefour,2025-08-06
Happy Cow Cheese Cheddar 250G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/happy-cow-cheese-cheddar-250g/p/20679,489,spread-processed-cheese,Carrefour,2025-08-06
Browns Ricotta Low Fat Cheese420G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/browns-ricotta-low-fat-cheese420g/p/130336,587,spread-processed-cheese,Carrefour,2025-08-06
Happy Cow Cheese Mozzarella 500G,https://www.carrefour.ke/mafken/en/shredded-grated-cheese/happy-cow-cheese-mozzarella-500g/p/20695,799,shredded-grated-cheese,Carrefour,2025-08-06
Sirimon Cheese Mozzarella 500G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/sirimon-cheese-mozzarella-500g/p/110109,890,spread-processed-cheese,Carrefour,2025-08-06
Sirimon Halloumi Cheese 250G,https://www.carrefour.ke/mafken/en/halloumi-akawi-kashkawal/sirimon-halloumi-cheese-250g/p/48727,530,halloumi-akawi-kashkawal,Carrefour,2025-08-06
Browns Cottage Cheese 200G,https://www.carrefour.ke/mafken/en/soft-cheese-cottage/browns-cottage-cheese-200g/p/16422,675,soft-cheese-cottage,Carrefour,2025-08-06
Browns Feta Cheese 200G,https://www.carrefour.ke/mafken/en/feta-white-cheese/browns-feta-cheese-200g/p/16396,599,feta-white-cheese,Carrefour,2025-08-06
Aberdare Parmessan Grated Cheese 80G,https://www.carrefour.ke/mafken/en/italian-cheese/aberdare-parmessan-grated-cheese80g/p/16016,360,italian-cheese,Carrefour,2025-08-06
Laki Laki Labneh Authentic Cream Cheese 250ml,https://www.carrefour.ke/mafken/en/labneh/lakilaki-labneh-a-creamcheese250ml/p/179622,399,labneh,Carrefour,2025-08-06
Italina Gouda,https://www.carrefour.ke/mafken/en/local-cheese/gouda-formaggio/p/94013,460,local-cheese,Carrefour,2025-08-06
Happy Cow Cheddar 8 Cheese Slices 150G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/happy-cow-cheddar-cheese-slic150g/p/118999,550,spread-processed-cheese,Carrefour,2025-08-06
Arla Natural Cream Cheese 300G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/arla-natural-cream-cheese-300g/p/193136,995,spread-processed-cheese,Carrefour,2025-08-06
Parmigiano Reggiano,https://www.carrefour.ke/mafken/en/cheddar-cheese/parmigiano-reggiano/p/8433,1060,cheddar-cheese,Carrefour,2025-08-06
Browns Cream Cheese 250G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/browns-cream-cheese-250g/p/16411,699,spread-processed-cheese,Carrefour,2025-08-06
Browns Aged Gouda Cheese 200G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/browns-aged-gouda-cheese-200g/p/16402,637,spread-processed-cheese,Carrefour,2025-08-06
Queen Deli Italian Piz Mozarella 200G,https://www.carrefour.ke/mafken/en/others-sliced-cheese/queen-deli-italian-piz-mozarella200/p/135549,490,others-sliced-cheese,Carrefour,2025-08-06
Cheeselove Cheddar Bulk Cheese,https://www.carrefour.ke/mafken/en/local-cheese/cheeselove-cheddar-bulk-kg/p/102179,265,local-cheese,Carrefour,2025-08-06
Browns Whipped Feta Dip 200G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/browns-whipped-feta-dip-200g/p/120315,550,spread-processed-cheese,Carrefour,2025-08-06
Browns Lemon Pepper Feta Cheese 200G,https://www.carrefour.ke/mafken/en/feta-white-cheese/browns-lemon-pepper-feta-cheese200g/p/16398,699,feta-white-cheese,Carrefour,2025-08-06
Kiri 6 Portions Cheese 108G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/kiri-6-portions-cheese-108g/p/35775,595,spread-processed-cheese,Carrefour,2025-08-06
Cheese Love Colby Jack 500G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/cheese-love-colby-jack-500g/p/122986,895,spread-processed-cheese,Carrefour,2025-08-06
Happy Cow Burger 10  Cheese Slices 200G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/happy-cow-10-slices-burger-200g/p/70680,695,spread-processed-cheese,Carrefour,2025-08-06
Arla Burger Slices Cheddar Taste 200G,https://www.carrefour.ke/mafken/en/others-sliced-cheese/arla-burger-slice-cheddar-taste200g/p/107991,695,others-sliced-cheese,Carrefour,2025-08-06
Carrefour Spread Cheese Plain 150G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/crf-spread-cheese-plain-150g/p/136650,699,spread-processed-cheese,Carrefour,2025-08-06
Happy Cow Portion Gouda 500G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/happy-cow-portion-gouda-500g/p/20666,915,spread-processed-cheese,Carrefour,2025-08-06
Happy Cow Gouda 24 Cheese Slices 400G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/happy-cow-24-slices-gouda-400g/p/70689,1350,spread-processed-cheese,Carrefour,2025-08-06
Greenland Chees Swch Slc Orange 200G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/greenland-chees-swch-slc-orange200g/p/136728,680,spread-processed-cheese,Carrefour,2025-08-06
Happy Cow Cheese Feta 500G,https://www.carrefour.ke/mafken/en/feta-white-cheese/happy-cow-cheese-feta-500g/p/20693,799,feta-white-cheese,Carrefour,2025-08-06
Carrefour Plain Spread Cheese 300G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/crf-plain-spread-cheese-300g/p/33472,1299,spread-processed-cheese,Carrefour,2025-08-06
Emborganic Cheese Cream 200G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/emborg-cheese-cream-200g/p/35946,865,spread-processed-cheese,Carrefour,2025-08-06
Happy Cow Regular 10 Cheese Slices 200G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/happy-cow-10-slices-regular-200g/p/70676,695,spread-processed-cheese,Carrefour,2025-08-06
Browns Goat Feta Cheese 100G,https://www.carrefour.ke/mafken/en/feta-white-cheese/browns-goat-feta-cheese-100g/p/16397,792,feta-white-cheese,Carrefour,2025-08-06
Bio Cooking Cream 500Ml,https://www.carrefour.ke/mafken/en/cooking-cream/bio-cooking-cream-500ml/p/5243,330,cooking-cream,Carrefour,2025-08-06
Ooh! Double Cream 500ml,https://www.carrefour.ke/mafken/en/fresh-cream/ooh-double-cream-500ml/p/26208,549,fresh-cream,Carrefour,2025-08-06
Bio Whipping Cream 500ml,https://www.carrefour.ke/mafken/en/whipping-cream/bio-whipping-cream-500ml/p/54285,559,whipping-cream,Carrefour,2025-08-06
Browns Sour Cream 200g,https://www.carrefour.ke/mafken/en/cooking-cream/browns-sour-cream-200g/p/16420,699,cooking-cream,Carrefour,2025-08-06
Brookside Whipping Cream Cup 400ml,https://www.carrefour.ke/mafken/en/whipping-cream/brookside-whipping-cream-cup-400ml/p/43937,542,whipping-cream,Carrefour,2025-08-06
Pristine Regular Whip Topping Cream 1L,https://www.carrefour.ke/mafken/en/whipping-cream/pristine-whipping-cream-1l/p/1780,760,whipping-cream,Carrefour,2025-08-06
Brookside Farm Fresh Cooking Cream Cup 230Ml,https://www.carrefour.ke/mafken/en/cooking-cream/brookside-cooking-cream-cup-230ml/p/87000,164,cooking-cream,Carrefour,2025-08-06
Brookside Farm Fresh Cooking Cream Cup 400Ml,https://www.carrefour.ke/mafken/en/cooking-cream/brookside-cooking-cream-cup-400ml/p/87001,299,cooking-cream,Carrefour,2025-08-06
Pristine Cooking Cream 1L,https://www.carrefour.ke/mafken/en/whipping-cream/pristine-whipping-cream-sweetened1l/p/30766,910,whipping-cream,Carrefour,2025-08-06
Emborg Whipped Cream Spray 250g,https://www.carrefour.ke/mafken/en/whipping-cream/emborg-whipped-cream-spray-250g/p/35958,1495,whipping-cream,Carrefour,2025-08-06
Brookside Double Cream Cup 150ml,https://www.carrefour.ke/mafken/en/fresh-cream/brookside-double-cream-cup-150ml/p/43354,255,fresh-cream,Carrefour,2025-08-06
Emborg UHT Whipping Cream 1L,https://www.carrefour.ke/mafken/en/whipping-cream/emborg-uht-whipping-cream-35-1-1l/p/35954,2400,whipping-cream,Carrefour,2025-08-06
Emborg UHT Cooking Cream 1L,https://www.carrefour.ke/mafken/en/cooking-cream/emborg-uht-cooking-cream-20-1l/p/35956,1820,cooking-cream,Carrefour,2025-08-06
Emborg Perfect Pasta Cream 200ml,https://www.carrefour.ke/mafken/en/cooking-cream/perfect-pasta-cooking-cream-200ml/p/140368,510,cooking-cream,Carrefour,2025-08-06
Alpro 100 Plant Based Soya Cooking Cream 1L,https://www.carrefour.ke/mafken/en/cooking-cream/alpro-soya-cooking-cream-1l/p/210296,964,cooking-cream,Carrefour,2025-08-06
Emborg Whipping Cream 200ml,https://www.carrefour.ke/mafken/en/whipping-cream/emborg-whipping-cream-200ml/p/35955,600,whipping-cream,Carrefour,2025-08-06
Brookside Whipping Cream Cup 200ml,https://www.carrefour.ke/mafken/en/whipping-cream/brookside-whipping-cream-cup-200ml/p/43353,282,whipping-cream,Carrefour,2025-08-06
Isinya Eggs X30,https://www.carrefour.ke/mafken/en/brown-eggs/isinya-eggs-x30/p/8036,579,brown-eggs,Carrefour,2025-08-06
Sagana Farm Eggs 30 Pieces Pack,https://www.carrefour.ke/mafken/en/brown-eggs/sagana-farm-eggs-30-pcs-pack/p/194745,495,brown-eggs,Carrefour,2025-08-06
Isinya Eggs X15,https://www.carrefour.ke/mafken/en/brown-eggs/isinya-eggs-x15/p/8034,349,brown-eggs,Carrefour,2025-08-06
Isinya Eggs X12,https://www.carrefour.ke/mafken/en/brown-eggs/isinya-egss-x12/p/8033,271,brown-eggs,Carrefour,2025-08-06
Isinya Eggs X 6 Pieces,https://www.carrefour.ke/mafken/en/brown-eggs/isinya-eggs-x-6/p/8031,134,brown-eggs,Carrefour,2025-08-06
Isinya Eggs X20,https://www.carrefour.ke/mafken/en/brown-eggs/isinya-eggs-x20/p/8035,449,brown-eggs,Carrefour,2025-08-06
Sagana Farm Eggs 15 Pieces Pack,https://www.carrefour.ke/mafken/en/brown-eggs/sagana-farm-eggs-15-pcs-pack/p/194744,300,brown-eggs,Carrefour,2025-08-06
Sagana Farm Eggs X6,https://www.carrefour.ke/mafken/en/brown-eggs/sagana-farm-eggs-6-pcs-pack/p/194743,120,brown-eggs,Carrefour,2025-08-06
Kuku Farm Eggs 30 Pack,https://www.carrefour.ke/mafken/en/brown-eggs/kuku-farm-eggs-30-pack/p/72129,604,brown-eggs,Carrefour,2025-08-06
Kuku Farm Eggs 15 Pack,https://www.carrefour.ke/mafken/en/white-eggs/kuku-farm-eggs-15-pack/p/72127,350,white-eggs,Carrefour,2025-08-06
Kuku Farm Purely Organic 15Pk Eggs,https://www.carrefour.ke/mafken/en/brown-eggs/kuku-farm-purely-organic-15pk-eggs/p/216034,469,brown-eggs,Carrefour,2025-08-06
Kuku Farm Purely Organic 6Pk Eggs,https://www.carrefour.ke/mafken/en/brown-eggs/kuku-farm-purely-organic-6pk-eggs/p/216033,210,brown-eggs,Carrefour,2025-08-06
Sagana Farm Eggs 2 Pcs Pack,https://www.carrefour.ke/mafken/en/brown-eggs/sagana-farm-eggs-2-pcs-pack/p/214327,41,brown-eggs,Carrefour,2025-08-06
Winnies Organicanic Free Range Eggs X15 Pieces,https://www.carrefour.ke/mafken/en/brown-eggs/winnies-organic-free-range-eggs-x15/p/26917,475,brown-eggs,Carrefour,2025-08-06
Kuku Farm Eggs 6 Pack,https://www.carrefour.ke/mafken/en/brown-eggs/kuku-farm-eggs-6-pack/p/72125,146,brown-eggs,Carrefour,2025-08-06
Winnies Organicanic Free Range Eggs X6 Pieces,https://www.carrefour.ke/mafken/en/brown-eggs/winnies-organic-free-range-eggs-x6/p/26920,200,brown-eggs,Carrefour,2025-08-06
Kuku Farm Eggs Indegenous 6 Pieces,https://www.carrefour.ke/mafken/en/white-eggs/kuku-farm-eggs-indegenous-6-pack/p/72126,206,white-eggs,Carrefour,2025-08-06
The Good Diet Eggs X 30 Pieces,https://www.carrefour.ke/mafken/en/brown-eggs/the-good-diet-eggs-x-30/p/31733,539,brown-eggs,Carrefour,2025-08-06
The Good Diet Eggs X 6Pieces,https://www.carrefour.ke/mafken/en/brown-eggs/the-good-diet-eggs-x-6/p/47409,125,brown-eggs,Carrefour,2025-08-06
Bio Skimmed Fresh Milk 1L,https://www.carrefour.ke/mafken/en/skimed-milk/bio-skimmed-fresh-milk-1l/p/48734,162,skimed-milk,Carrefour,2025-08-06
Bio Whole Fresh Milk 2L,https://www.carrefour.ke/mafken/en/full-fat-milk/bio-whole-fresh-milk-2l/p/81479,320,full-fat-milk,Carrefour,2025-08-06
Kcc Gold Crown Fresh Milk 500Ml  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/kcc-goldcrown-fresh-milk-tfa-500ml/p/11661,54,uht-milk-full-fat,Carrefour,2025-08-06
Brookside Whole Milk 1L  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/brookside-uht-whole-milk-1l/p/43275,146,uht-milk-full-fat,Carrefour,2025-08-06
Tuzo Esl Milk 450Ml  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/tuzo-esl-milk-450ml/p/89655,48,uht-milk-full-fat,Carrefour,2025-08-06
Brookside Dairy Best Fino 500ml Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/brookside-uht-fino-carton-500ml/p/43281,54,uht-milk-full-fat,Carrefour,2025-08-06
Mount Kenya Uht Milk Esl 500Ml,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/mount-kenya-uht-milk-esl-500ml/p/132858,53,uht-milk-full-fat,Carrefour,2025-08-06
Brookside Farm Fresh Natural Maziwa Lala 1L,https://www.carrefour.ke/mafken/en/plain-laban/brookside-natural-lala-1l/p/153357,163,plain-laban,Carrefour,2025-08-06
Daima Esl Long Life Milk 500Ml,https://www.carrefour.ke/mafken/en/full-fat-milk/daima-fresh-milk-pouch-esl-500ml/p/15897,45,full-fat-milk,Carrefour,2025-08-06
Brookside Dairy Fresh Assorted Flavoured Milk 250Ml X Pack Of 6  Long Life,https://www.carrefour.ke/mafken/en/uht-flavored-milk/brookside-uht-flav-assorted250mlx6/p/43298,390,uht-flavored-milk,Carrefour,2025-08-06
Ilara FRESH Full Cream Whole Milk 500ml,https://www.carrefour.ke/mafken/en/full-fat-milk/ilara-whole-milk-sachet-500ml/p/43356,58,full-fat-milk,Carrefour,2025-08-06
Bio Semi-Skimmed Milk 2L,https://www.carrefour.ke/mafken/en/skimed-milk/bio-semi-skimmed-milk-2l/p/81480,320,skimed-milk,Carrefour,2025-08-06
Lato Milk Esl Pouch 500Ml  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/lato-milk-esl-pouch-500ml/p/51005,52,uht-milk-full-fat,Carrefour,2025-08-06
Fresha Fresh Whole Milk 5L,https://www.carrefour.ke/mafken/en/full-fat-milk/fresha-fresh-whole-milk-5l/p/34852,490,full-fat-milk,Carrefour,2025-08-06
Fresha Maisha 500Ml,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/fresha-maisha-500ml/p/35753,54,uht-milk-full-fat,Carrefour,2025-08-06
Brookside  Whole Milk TCA 200ml  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/brookside-uht-whole-milk-tca-200ml/p/43282,29,uht-milk-full-fat,Carrefour,2025-08-06
Brookside Dairy Fresh Vanilla Flavoured Milk 250Ml X Pack Of 6  Long Life,https://www.carrefour.ke/mafken/en/uht-flavored-milk/brookside-uht-flav-vanilla-250mlx6/p/43292,390,uht-flavored-milk,Carrefour,2025-08-06
Brookside Dairy Fresh Strawberry Flavoured Milk 250Ml X Pack Of 6  Long Life,https://www.carrefour.ke/mafken/en/uht-flavored-milk/brookside-uht-flav-strawb-250mlx6/p/43293,390,uht-flavored-milk,Carrefour,2025-08-06
Tuzo Uht Fino Wmilk 500Ml  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/tuzo-uht-fino-w-milk-500ml/p/43306,57,uht-milk-full-fat,Carrefour,2025-08-06
Lato Fino Uht Milk 500Ml Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/lato-fino-uht-milk-500ml/p/81030,55,uht-milk-full-fat,Carrefour,2025-08-06
Kcc Fresh Milk Tfa 500Ml  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/kcc-fresh-milk-tfa-500ml/p/11662,57,uht-milk-full-fat,Carrefour,2025-08-06
Bio Whole Fresh Milk 1L,https://www.carrefour.ke/mafken/en/full-fat-milk/bio-whole-fresh-milk-1l/p/48733,166,full-fat-milk,Carrefour,2025-08-06
Tuzo Uht Whole Milk 1L  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/tuzo-uht-whole-milk-1l/p/43303,142,uht-milk-full-fat,Carrefour,2025-08-06
